Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season
23,Jacob Hollister (SEA),41,59,349,8.5,22,3,3,0,0,0,0,11,73.4,6.7,0.0%,2019
38,Jacob Hollister (SEA),25,40,209,8.4,20,1,3,0,0,0,0,16,53.4,3.3,0.0%,2020
70,Jacob Hollister (SEA),9,14,55,6.1,11,0,1,0,0,0,0,7,16,2.3,0.0%,2021
58,Jaeden Graham (FA),9,10,149,16.6,53,6,1,0,0,0,0,16,25.4,1.6,0.0%,2019
99,Jaeden Graham (FA),3,5,25,8.3,11,0,0,0,0,0,0,16,4,0.3,0.0%,2020
118,Jake Bargas (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020
109,Jake Butt (FA),2,4,5,2.5,5,0,0,0,0,0,0,5,1.5,0.3,0.1%,2020
145,Jake Butt (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019
46,Jake Ferguson (DAL),18,21,170,9.4,30,4,2,0,0,0,0,10,38,3.8,0.2%,2022
138,Jake Hausmann (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021
138,Jake Tonges (CHI),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022
155,James Looney (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
64,James Mitchell (DET),10,10,106,10.6,22,2,1,0,0,0,0,7,21.6,3.1,0.1%,2022
47,James O'Shaughnessy (MIN),28,38,262,9.4,26,3,0,0,0,0,0,15,40.2,2.7,0.0%,2020
52,James O'Shaughnessy (MIN),24,34,244,10.2,30,6,0,0,0,0,0,7,38.4,5.5,0.0%,2021
46,James O'Shaughnessy (MIN),14,20,153,10.9,35,2,2,0,0,0,0,5,34.3,6.9,0.0%,2019
166,James Winchester (KC),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2019
147,James Winchester (KC),0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0%,2020
142,James Winchester (KC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021
186,James Winchester (KC),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2022
7,Jared Cook (FA),43,65,705,16.4,61,23,9,0,0,0,0,14,146,10.4,0.0%,2019
17,Jared Cook (FA),37,60,504,13.6,46,12,7,0,0,0,1,15,108.9,7.3,0.0%,2020
16,Jared Cook (FA),48,83,564,11.8,42,9,4,0,0,0,0,16,108.4,6.8,0.0%,2021
120,Jared Pinkney (LAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021
117,Jared Pinkney (LAR),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2022
91,Jason Croom (FA),1,1,3,3,3,0,1,0,0,0,0,4,6.8,1.7,0.0%,2020
157,Jason Croom (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
144,Jason Vander Laan (FA),0,1,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2019
12,Jason Witten (FA),63,83,529,8.4,33,3,4,0,0,0,1,16,108.4,6.8,0.0%,2019
61,Jason Witten (FA),13,17,69,5.3,15,0,2,0,0,0,0,16,25.4,1.6,0.0%,2020
150,Jeff Driskel (HOU),1,1,6,6,6,0,0,22,151,1,0,4,0,0,5.1%,2019
151,Jeff Driskel (HOU),0,0,0,0,0,0,0,6,28,0,0,3,0,0,5.1%,2020
189,Jeff Driskel (HOU),1,1,4,4,4,0,0,17,68,0,0,6,0,0,5.1%,2022
60,Jeff Heuerman (FA),14,20,114,8.1,26,1,1,0,0,0,0,14,24.4,1.7,0.0%,2019
32,Jelani Woods (IND),24,36,303,12.6,36,6,3,0,0,0,0,11,60.3,5.5,1.6%,2022
148,Jerell Adams (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
154,Jeremy Ruckert (NYJ),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022
43,Jeremy Sprinkle (FA),26,40,241,9.3,23,2,1,0,0,0,0,16,43.1,2.7,0.0%,2019
98,Jeremy Sprinkle (FA),3,3,31,10.3,11,0,0,0,0,0,0,6,4.6,0.8,0.0%,2021
112,Jeremy Sprinkle (FA),1,3,6,6,6,0,0,0,0,0,0,16,1.1,0.1,0.0%,2020
135,Jermaine Gresham (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
167,Jerome Cunningham (FA),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2019
73,Jesper Horsted (LV),8,10,87,10.9,20,1,1,0,0,0,1,6,16.7,2.8,0.0%,2019
72,Jesper Horsted (LV),2,3,21,10.5,19,0,2,0,0,0,0,4,15.1,3.8,0.0%,2021
102,Jesper Horsted (LV),3,4,19,6.3,9,0,0,0,0,0,0,5,3.4,0.7,0.0%,2022
56,Jesse James (CLE),14,22,129,9.2,31,3,2,0,0,0,0,16,31.9,2,0.0%,2020
63,Jesse James (CLE),16,27,142,8.9,23,1,0,0,0,0,0,16,22.2,1.4,0.0%,2019
71,Jesse James (CLE),7,8,62,8.9,19,0,1,0,0,0,0,5,15.7,3.1,0.0%,2021
11,Jimmy Graham (FA),50,76,456,9.1,30,5,8,0,0,0,0,16,118.6,7.4,0.0%,2020
21,Jimmy Graham (FA),38,60,447,11.8,48,9,3,0,0,0,0,16,81.7,5.1,0.0%,2019
46,Jimmy Graham (FA),14,23,167,11.9,28,2,3,0,0,0,0,11,43.7,4,0.0%,2021
60,Jody Fortson (KC),9,13,108,12,40,4,2,0,0,0,1,10,25.3,2.5,0.1%,2022
131,Jody Fortson (KC),5,5,47,9.4,27,1,2,0,0,0,0,4,0,0,0.1%,2021
50,John Bates (WAS),20,25,249,12.5,32,5,1,0,0,0,0,13,40.9,3.1,0.1%,2021
61,John Bates (WAS),14,22,108,7.7,20,1,1,0,0,0,0,10,23.8,2.4,0.1%,2022
126,John Lovett (MIA),0,0,0,0,0,0,0,3,6,0,0,8,0,0,0.0%,2020
55,Johnny Mundt (MIN),19,21,140,7.4,17,0,1,0,0,0,0,13,29.5,2.3,0.1%,2022
87,Johnny Mundt (MIN),4,4,53,13.3,34,2,0,0,0,0,0,16,7.3,0.5,0.1%,2020
98,Johnny Mundt (MIN),4,7,26,6.5,9,0,0,0,0,0,0,14,4.6,0.3,0.1%,2019
111,Johnny Mundt (MIN),1,1,9,9,9,0,0,0,0,0,0,3,1.4,0.5,0.1%,2021
10,Jonnu Smith (NE),41,65,448,10.9,63,8,8,2,4,1,0,15,119.7,8,1.0%,2020
19,Jonnu Smith (NE),35,44,439,12.5,57,14,3,4,78,0,0,16,87.2,5.5,1.0%,2019
34,Jonnu Smith (NE),28,45,294,10.5,28,5,1,9,40,0,0,16,53.4,3.3,1.0%,2021
45,Jonnu Smith (NE),27,38,245,9.1,53,6,0,1,5,0,0,12,38.5,3.2,1.0%,2022
23,Jordan Akins (HOU),33,46,425,12.9,46,12,3,0,0,0,1,14,75,5.4,1.0%,2022
25,Jordan Akins (HOU),36,55,418,11.6,53,7,2,0,0,0,0,16,71.8,4.5,1.0%,2019
27,Jordan Akins (HOU),37,49,403,10.9,26,7,1,1,4,0,0,13,65.2,5,1.0%,2020
57,Jordan Akins (HOU),24,33,214,8.9,31,2,0,1,3,0,2,12,29.7,2.5,1.0%,2021
156,Jordan Franks (KC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
129,Jordan Matthews (SF),4,12,33,8.3,10,0,0,0,0,0,0,3,0,0,0.0%,2019
141,Jordan Matthews (SF),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2020
31,Jordan Reed (FA),26,46,231,8.9,26,1,4,0,0,0,0,10,60.1,6,19.0%,2020
131,Jordan Reed (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0%,2019
92,Jordan Thomas (FA),1,2,3,3,3,0,1,0,0,0,0,6,6.8,1.1,0.0%,2020
111,Jordan Thomas (FA),1,3,8,8,8,0,0,0,0,0,0,6,1.3,0.2,0.0%,2019
39,Josh Hill (FA),25,35,226,9,29,4,3,0,0,0,0,16,53.1,3.3,0.0%,2019
76,Josh Hill (FA),8,10,46,5.8,16,0,1,0,0,0,0,14,14.6,1,0.0%,2020
51,Josh Oliver (BAL),14,24,149,10.6,40,3,2,0,0,0,0,11,33.9,3.1,0.1%,2022
81,Josh Oliver (BAL),9,15,66,7.3,19,0,0,0,0,0,0,11,11.1,1,0.1%,2021
103,Josh Oliver (BAL),3,6,15,5,6,0,0,0,0,0,0,4,3,0.8,0.1%,2019
69,Joshua Perkins (FA),9,13,87,9.7,24,1,1,0,0,0,0,5,19.2,3.8,0.0%,2019
41,Josiah Deguara (GB),25,33,245,9.8,62,6,2,0,0,0,0,14,49,3.5,0.1%,2021
72,Josiah Deguara (GB),13,15,114,8.8,25,1,0,0,0,0,0,9,17.9,2,0.1%,2022
106,Josiah Deguara (GB),1,2,12,12,12,0,0,0,0,0,0,2,1.7,0.9,0.1%,2020
8,Juwan Johnson (NO),41,64,487,11.9,41,9,7,0,0,0,0,15,111.2,7.4,25.1%,2022
43,Juwan Johnson (NO),13,22,159,12.2,27,3,4,0,0,0,0,13,46.4,3.6,25.1%,2021
93,Juwan Johnson (NO),4,10,39,9.8,19,0,0,0,0,0,0,7,5.9,0.8,25.1%,2020
36,Kaden Smith (FA),31,42,268,8.6,32,4,3,0,0,0,0,9,60.3,6.7,0.0%,2019
66,Kaden Smith (FA),18,21,112,6.2,16,0,0,0,0,0,0,15,20.2,1.3,0.0%,2020
96,Kaden Smith (FA),3,3,33,11,21,1,0,0,0,0,0,4,4.8,1.2,0.0%,2021
96,Kahale Warring (FA),3,7,35,11.7,23,1,0,0,0,0,0,7,5,0.7,0.0%,2020
128,Kelvin Benjamin (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019
92,Kendall Blanton (KC),4,7,37,9.3,23,1,0,0,0,0,0,4,5.7,1.4,0.0%,2021
98,Kendall Blanton (KC),2,2,35,17.5,28,1,0,0,0,0,0,2,4.5,2.3,0.0%,2022
122,Kendall Blanton (KC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
99,Kenny Yeboah (NYJ),2,3,36,18,24,1,0,0,0,0,0,3,4.6,1.5,0.0%,2021
148,Kenny Yeboah (NYJ),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2022
154,Kevin McDermott (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
110,Kevin Rader (TEN),2,3,8,4,7,0,0,0,0,0,0,3,1.8,0.6,0.0%,2021
117,Kevin Rader (TEN),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020
132,Kevin Rader (TEN),0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0%,2022
172,Khari Lee (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
76,Ko Kieft (TB),7,10,80,11.4,19,0,1,0,0,0,0,14,17.5,1.3,0.0%,2022
168,Kyle Nelson (FA),0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0%,2019
161,Kyle Nelson (FA),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2020
7,Kyle Pitts (ATL),68,110,"1,026",15.1,61,25,1,0,0,0,0,17,142.6,8.4,38.9%,2021
31,Kyle Pitts (ATL),28,59,356,12.7,33,6,2,0,0,0,0,10,61.6,6.2,38.9%,2022
14,Kyle Rudolph (TB),39,48,367,9.4,32,4,6,0,0,0,0,16,94.2,5.9,0.6%,2019
40,Kyle Rudolph (TB),28,37,334,11.9,25,5,1,0,0,0,1,12,51.4,4.3,0.6%,2020
42,Kyle Rudolph (TB),26,39,257,9.9,60,6,1,0,0,0,0,15,46.7,3.1,0.6%,2021
105,Kyle Rudolph (TB),2,4,20,10,12,0,0,0,0,0,0,4,3,0.8,0.6%,2022
40,Kylen Granson (IND),31,40,302,9.7,32,4,0,1,0,0,0,13,45.7,3.5,0.3%,2022
69,Kylen Granson (IND),11,15,106,9.6,27,1,0,0,0,0,0,10,16.1,1.6,0.3%,2021
93,Lance Kendricks (FA),3,7,50,16.7,24,1,0,0,0,0,0,12,6.5,0.5,0.0%,2019
134,Lawrence Cager (NYG),2,6,35,17.5,19,0,0,0,0,0,0,2,0,0,0.0%,2020
123,Lawrence Cager (NYG),5,9,49,9.8,20,1,1,0,0,0,0,5,0,0,0.0%,2022
73,Lee Smith (FA),4,6,35,8.8,27,1,2,0,0,0,0,10,17.5,1.8,0.0%,2020
66,Lee Smith (FA),9,11,65,7.2,22,1,1,0,0,0,0,10,17,1.7,0.0%,2021
86,Lee Smith (FA),4,5,31,7.8,9,0,1,0,0,0,0,16,11.1,0.7,0.0%,2019
89,Levine Toilolo (FA),5,6,46,9.2,14,0,0,0,0,0,0,16,7.1,0.4,0.0%,2020
106,Levine Toilolo (FA),2,2,10,5,8,0,0,0,0,0,0,13,2,0.2,0.0%,2019
127,Logan Paulsen (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
6,Logan Thomas (WAS),72,110,670,9.3,30,6,6,3,5,0,0,16,140.6,8.8,6.7%,2020
35,Logan Thomas (WAS),37,58,307,8.3,27,2,1,0,0,0,0,12,55.2,4.6,6.7%,2022
45,Logan Thomas (WAS),18,25,196,10.9,35,3,3,0,0,0,1,5,44.6,8.9,6.7%,2021
50,Logan Thomas (WAS),16,28,173,10.8,17,0,1,0,0,0,0,16,31.3,2,6.7%,2019
85,Luke Farrell (JAC),7,11,56,8,21,1,0,0,0,0,0,9,9.1,1,0.0%,2021
99,Luke Farrell (JAC),3,3,29,9.7,15,0,0,0,0,0,0,3,4.4,1.5,0.0%,2022
81,Luke Stocker (FA),7,11,63,9,25,1,0,0,0,0,0,16,9.8,0.6,0.0%,2020
90,Luke Stocker (FA),8,14,53,6.6,18,0,0,0,0,0,0,15,9.3,0.6,0.0%,2019
107,Luke Stocker (FA),2,2,12,6,7,0,0,0,0,0,0,6,2.2,0.4,0.0%,2021
85,Luke Willson (FA),8,10,79,9.9,17,0,0,0,0,0,0,9,11.9,1.3,0.0%,2019
107,Luke Willson (FA),1,3,12,12,12,0,0,0,0,0,0,8,1.7,0.2,0.0%,2020
54,Marcedes Lewis (GB),10,17,107,10.7,36,2,3,0,0,0,0,15,33.7,2.2,0.1%,2020
54,Marcedes Lewis (GB),23,28,214,9.3,23,3,0,0,0,0,0,13,32.9,2.5,0.1%,2021
51,Marcedes Lewis (GB),15,19,156,10.4,25,2,1,0,0,0,0,16,29.1,1.8,0.1%,2019
62,Marcedes Lewis (GB),6,7,66,11,31,2,2,0,0,0,0,6,23.6,3.9,0.1%,2022
115,Marcus Baugh (FA),1,1,2,2,2,0,0,0,0,0,0,8,0.7,0.1,0.0%,2020
1,Mark Andrews (BAL),107,153,"1,361",12.7,43,27,9,1,0,0,0,17,247.6,14.6,99.3%,2021
4,Mark Andrews (BAL),64,98,852,13.3,51,25,10,0,0,0,1,15,175.2,11.7,99.3%,2019
3,Mark Andrews (BAL),73,113,847,11.6,36,8,5,3,8,0,0,15,154,10.3,99.3%,2022
5,Mark Andrews (BAL),58,88,701,12.1,39,13,7,0,0,0,0,14,141.1,10.1,99.3%,2020
108,Mason Schreck (HOU),2,2,6,3,6,0,0,0,0,0,0,2,1.6,0.8,0.0%,2022
147,Mason Schreck (HOU),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2019
156,Mason Schreck (HOU),0,1,0,0,0,0,0,0,0,0,0,14,0,0,0.0%,2020
57,Matt LaCosse (FA),13,19,131,10.1,24,3,1,0,0,0,0,12,25.6,2.1,0.0%,2019
170,Matt Lengel (FA),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2019
119,Matt Sokol (NE),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2020
120,Matthew Orzech (LAR),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2019
132,Matthew Orzech (LAR),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2021
131,Matthew Orzech (LAR),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2022
47,Maxx Williams (ARI),15,19,202,13.5,28,5,1,0,0,0,0,16,33.7,2.1,0.0%,2019
53,Maxx Williams (ARI),16,17,193,12.1,34,4,1,0,0,0,0,5,33.3,6.7,0.0%,2021
67,Maxx Williams (ARI),8,10,102,12.8,42,4,1,0,0,0,0,9,20.2,2.2,0.0%,2020
104,Maxx Williams (ARI),3,3,18,6,7,0,0,0,0,0,0,3,3.3,1.1,0.0%,2022
7,Mike Gesicki (MIA),53,85,703,13.3,70,14,6,0,0,0,0,15,132.8,8.9,34.9%,2020
11,Mike Gesicki (MIA),73,112,780,10.7,40,15,2,0,0,0,0,17,128.5,7.6,34.9%,2021
11,Mike Gesicki (MIA),51,89,570,11.2,34,10,5,0,0,0,1,16,110.5,6.9,34.9%,2019
22,Mike Gesicki (MIA),28,46,316,11.3,30,5,5,0,0,0,0,16,75.6,4.7,34.9%,2022
134,Miller Forristall (CLE),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021
152,Miller Forristall (CLE),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022
139,Mitchell Fraboni (DEN),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2022
143,Mitchell Loewen (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
56,Mitchell Wilcox (CIN),17,18,139,8.2,19,0,1,0,0,0,0,9,28.4,3.2,0.2%,2022
103,Mitchell Wilcox (CIN),3,5,16,5.3,8,0,0,0,0,0,0,4,3.1,0.8,0.2%,2021
26,Mo Alie-Cox (IND),24,45,316,13.2,37,6,4,0,0,0,0,17,67.6,4,2.0%,2021
29,Mo Alie-Cox (IND),31,39,394,12.7,45,9,2,0,0,0,1,15,64.9,4.3,2.0%,2020
47,Mo Alie-Cox (IND),18,27,185,10.3,34,2,2,0,0,0,1,13,37.5,2.9,2.0%,2022
79,Mo Alie-Cox (IND),8,11,93,11.6,21,1,0,0,0,0,0,16,13.3,0.8,2.0%,2019
48,MyCole Pruitt (ATL),14,19,145,10.4,22,2,3,0,0,0,0,13,41.5,3.2,0.0%,2021
48,MyCole Pruitt (ATL),13,16,116,8.9,25,1,3,0,0,0,0,9,36.1,4,0.0%,2022
68,MyCole Pruitt (ATL),5,8,49,9.8,22,1,2,0,0,0,0,11,19.4,1.8,0.0%,2020
71,MyCole Pruitt (ATL),6,8,90,15,42,4,1,0,0,0,0,16,18,1.1,0.0%,2019
127,Nate Becker (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020
171,Neal Sterling (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
37,Nick Boyle (BAL),31,43,321,10.4,35,5,2,0,0,0,0,16,59.6,3.7,0.0%,2019
59,Nick Boyle (BAL),14,17,113,8.1,21,1,2,0,0,0,0,9,30.3,3.4,0.0%,2020
115,Nick Boyle (BAL),1,2,2,2,2,0,0,0,0,0,0,2,0.7,0.4,0.0%,2021
197,Nick Boyle (BAL),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2022
86,Nick Keizer (FA),6,10,63,10.5,22,1,0,0,0,0,1,16,7.3,0.5,0.0%,2020
61,Nick O'Leary (FA),13,18,109,8.4,19,0,1,0,0,0,0,12,23.4,2,0.0%,2019
139,Nick Ralston (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021
59,Nick Vannett (NYG),17,22,166,9.8,18,0,0,0,0,0,0,16,25.1,1.6,0.0%,2019
65,Nick Vannett (NYG),9,15,133,14.8,30,3,1,0,0,0,0,7,23.8,3.4,0.0%,2021
65,Nick Vannett (NYG),14,21,95,6.8,19,0,1,0,0,0,0,15,22.5,1.5,0.0%,2020
93,Nick Vannett (NYG),4,5,37,9.3,15,0,0,0,0,0,0,6,5.7,1,0.0%,2022
157,Nikola Kalinic (IND),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022
12,Noah Fant (SEA),68,90,670,9.9,35,9,4,0,0,0,0,16,125,7.8,33.6%,2021
12,Noah Fant (SEA),62,93,673,10.9,37,11,3,0,0,0,0,15,118.3,7.9,33.6%,2020
17,Noah Fant (SEA),46,59,466,10.1,51,8,4,0,0,0,0,16,93.6,5.9,33.6%,2022
16,Noah Fant (SEA),40,66,562,14.1,75,18,3,3,-12,0,1,16,91,5.7,33.6%,2019
37,Noah Gray (KC),27,33,285,10.6,27,3,1,1,1,1,0,16,54.1,3.4,0.3%,2022
79,Noah Gray (KC),7,10,36,5.1,8,0,1,0,0,0,0,7,13.1,1.9,0.3%,2021
136,Noah Togiai (PHI),0,1,0,0,0,0,0,0,0,0,0,4,0,0,0.0%,2020
125,Noah Togiai (PHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021
115,Noah Togiai (PHI),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022
29,O.J. Howard (HOU),34,53,459,13.5,33,11,1,0,0,0,1,14,66.9,4.8,0.3%,2019
55,O.J. Howard (HOU),11,19,146,13.3,33,3,2,0,0,0,0,4,32.1,8,0.3%,2020
53,O.J. Howard (HOU),10,23,145,14.5,26,4,2,0,0,0,0,11,31.5,2.9,0.3%,2022
63,O.J. Howard (HOU),14,21,135,9.6,21,1,1,0,0,0,0,11,26.5,2.4,0.3%,2021
84,Parker Hesse (ATL),8,10,83,10.4,22,1,0,0,0,0,0,11,12.3,1.1,0.0%,2022
88,Parker Hesse (ATL),5,6,43,8.6,17,0,0,0,0,0,0,4,6.8,1.7,0.0%,2021
13,Pat Freiermuth (PIT),60,79,497,8.3,24,2,7,0,0,0,1,16,121.7,7.6,91.4%,2021
7,Pat Freiermuth (PIT),63,96,732,11.6,57,13,2,0,0,0,0,14,116.7,8.3,91.4%,2022
161,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2019
149,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,15,0,0,0.0%,2020
143,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0%,2021
188,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0%,2022
50,Peyton Hendershot (DAL),11,16,103,9.4,29,2,2,1,2,1,0,12,34,2.8,0.1%,2022
52,Pharaoh Brown (CLE),14,16,163,11.6,29,2,2,0,0,0,0,13,35.3,2.7,0.0%,2020
61,Pharaoh Brown (CLE),23,34,171,7.4,29,2,0,0,0,0,1,13,26.6,2,0.0%,2021
74,Pharaoh Brown (CLE),12,20,117,9.8,30,2,0,0,0,0,0,9,17.7,2,0.0%,2022
99,Pharaoh Brown (CLE),2,3,27,13.5,18,0,0,0,0,0,0,9,3.7,0.4,0.0%,2019
79,Quintin Morris (BUF),8,11,84,10.5,26,1,1,0,0,0,1,8,16.4,2.1,0.1%,2022
133,Rashod Berry (IND),0,0,0,0,0,0,0,0,0,0,0,3,0,0,1.0%,2020
126,Rashod Berry (IND),0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.0%,2021
132,Reggie Gilliam (BUF),2,2,16,8,15,0,1,0,0,0,0,14,0,0,0.1%,2020
121,Reggie Gilliam (BUF),3,5,23,7.7,8,0,0,3,3,0,0,8,0,0,0.1%,2021
124,Reggie Gilliam (BUF),9,11,76,8.4,14,0,1,0,0,0,0,7,0,0,0.1%,2022
49,Rhett Ellison (FA),18,28,167,9.3,31,4,1,0,0,0,0,10,31.7,3.2,0.0%,2019
34,Richard Rodgers (LAC),24,31,345,14.4,33,7,2,0,0,0,0,14,58.5,4.2,0.0%,2020
108,Richard Rodgers (LAC),2,2,11,5.5,9,0,0,0,0,0,0,1,2.1,2.1,0.0%,2021
112,Richard Rodgers (LAC),1,4,4,4,4,0,0,0,0,0,0,3,0.9,0.3,0.0%,2022
138,Richard Rodgers (LAC),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2019
33,Ricky Seals-Jones (FA),30,49,271,9,39,2,2,0,0,0,0,11,54.1,4.9,0.0%,2021
40,Ricky Seals-Jones (FA),14,22,229,16.4,59,9,4,0,0,0,1,14,51.9,3.7,0.0%,2019
157,Ricky Seals-Jones (FA),0,1,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2020
5,Rob Gronkowski (FA),55,88,802,14.6,42,20,6,0,0,0,0,12,143.7,12,1.7%,2021
8,Rob Gronkowski (FA),45,77,623,13.8,48,16,7,0,0,0,0,16,126.8,7.9,1.7%,2020
137,Rob Gronkowski (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7%,2019
3,Robert Tonyan (GB),52,59,586,11.3,45,13,11,0,0,0,0,16,150.6,9.4,23.9%,2020
19,Robert Tonyan (GB),50,64,441,8.8,24,4,2,0,0,0,0,16,81.1,5.1,23.9%,2022
49,Robert Tonyan (GB),18,29,204,11.3,33,5,2,0,0,0,0,8,41.4,5.2,23.9%,2021
64,Robert Tonyan (GB),10,15,100,10,28,2,1,0,0,0,0,11,21,1.9,23.9%,2019
48,Ross Dwelley (SF),19,24,245,12.9,36,4,1,0,0,0,0,16,40,2.5,0.0%,2020
53,Ross Dwelley (SF),15,22,91,6.1,25,1,2,0,0,0,0,16,28.6,1.8,0.0%,2019
70,Ross Dwelley (SF),3,5,105,35,56,6,1,0,0,0,0,5,18,3.6,0.0%,2022
78,Ross Dwelley (SF),4,5,51,12.8,21,1,1,0,0,0,0,4,13.1,3.3,0.0%,2021
97,Ross Travis (FA),4,6,51,12.8,25,1,0,0,0,0,1,3,5.1,1.7,0.0%,2019
153,Ross Travis (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020
22,Ryan Griffin (CHI),34,41,320,9.4,45,6,5,0,0,0,0,13,81,6.2,0.0%,2019
37,Ryan Griffin (CHI),27,42,261,9.7,29,4,2,0,0,0,0,14,51.6,3.7,0.0%,2021
78,Ryan Griffin (CHI),9,12,86,9.6,23,1,0,0,0,0,0,15,13.1,0.9,0.0%,2020
96,Ryan Griffin (CHI),4,8,26,6.5,18,0,0,0,0,0,0,10,4.6,0.5,0.0%,2022
62,Ryan Izzo (FA),13,20,199,15.3,50,6,0,0,0,0,1,12,24.4,2,0.0%,2020
65,Ryan Izzo (FA),6,9,114,19,41,5,1,0,0,0,0,6,20.4,3.4,0.0%,2019
135,Sammis Reyes (CHI),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2021
105,Scott Simonson (FA),2,2,11,5.5,10,0,0,0,0,0,0,6,2.1,0.4,0.0%,2019
107,Sean Culkin (FA),1,2,12,12,12,0,0,0,0,0,0,4,1.7,0.4,0.0%,2019
159,Sean Culkin (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020
82,Sean McKeon (DAL),4,6,27,6.8,12,0,1,0,0,0,0,5,10.7,2.1,0.0%,2021
107,Sean McKeon (DAL),2,3,11,5.5,10,0,0,0,0,0,0,3,2.1,0.7,0.0%,2022
129,Sean McKeon (DAL),0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0%,2020
68,Seth DeValve (FA),12,18,140,11.7,20,1,0,0,0,0,0,12,20,1.7,0.0%,2019
152,Seth DeValve (FA),0,1,0,0,0,0,0,0,0,0,0,4,0,0,0.0%,2020
49,Shane Zylstra (DET),11,14,60,5.5,14,0,4,0,0,0,0,8,35.5,4.4,0.2%,2022
95,Shane Zylstra (DET),3,7,34,11.3,16,0,0,0,0,0,0,3,4.9,1.6,0.2%,2021
56,Stephen Anderson (ARI),16,19,165,10.3,34,4,1,0,0,0,0,14,30.5,2.2,0.0%,2021
